Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality
O81316	P42339	SCL6	VPS34	21798944:0397:HT:binary	3702	True
O81316	Q6NQ19	SCL6	At5g25170	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81316	Q8LAJ7	SCL6	PHL3	21798944:0018:HT:binary|21798944:0397:HT:binary|28650476:1356:LC:binary|28650476:2277:LC:binary	3702	True
O81316	Q9FFV8	SCL6	MBB18.19	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81316	Q9LVQ8	SCL6	At5g66720	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81325	Q38845	MEE50	PP2AA1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81325	Q8LAZ7	MEE50	CSN5A	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81346	P59220	CYP79B2	CAM7	17360592:0089:HT:binary|17360592:0096:HT:binary	3702	True
O81346	Q08733	CYP79B2	PIP1-3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81439	O81439	PAP1	PAP1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q0WT24	PAP1	STOP2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q8L9Y3	PAP1	ARR14	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q8S9L5	PAP1	TIG	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q8VZJ1	PAP1	ATXR5	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q96321	PAP1	IMPA1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q9FWY7	PAP1	IMPA6	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q9LMT0	PAP1	CDKD-3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81439	Q9SJA8	PAP1	WRKY17	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81445	Q93VD3	CBL1	CIPK23	14730064:0018:LC:binary|16814720:0018:LC:binary|16814720:0809:LC:binary|17898163:0018:LC:binary|17922773:0090:LC:binary|21685179:0004:LC:co-complex|21685179:0018:LC:binary|21685179:0415:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary|22253446:0018:LC:binary|22253446:0415:LC:binary|25943353:0415:LC:binary	3702	True
O81445	Q94C40	CBL1	CIPK17	14730064:0018:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81445	Q9C562	CBL1	CIPK10	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O81445	Q9LDI3	CBL1	CIPK24	11402167:0018:LC:binary|14730064:0018:LC:binary|18643980:0090:LC:binary|19832944:0090:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary|22253446:0018:LC:binary|23995086:0090:LC:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O81445	Q9LEU7	CBL1	CIPK5	11115898:0018:LC:binary|14730064:0018:LC:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O81445	Q9MAM1	CBL1	CIPK9	11230129:0018:LC:binary|11402167:0018:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary|23109687:0018:LC:binary	3702	True
O81445	Q9STV4	CBL1	CIPK8	14730064:0018:LC:binary|32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O81464	Q8RWE9	HIPP24	NAT5	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81483	Q38845	M10	PP2AA1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81483	Q949M9	M10	GET3A	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81493	Q9LK09	F9D12.8	SYP32	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O81629	Q8GX29	KLCR1	SKIP25	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81629	Q8GXL7	KLCR1	GATA24	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81629	Q93ZH7	KLCR1	IQD2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81629	Q9FJT7	KLCR1	NDL1	21952135:0018:HT:binary	3702	True
O81629	Q9LKA5	KLCR1	MORF8	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81629	Q9LRX5	KLCR1	AST1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81632	Q9LU64	F8M12.23	FSD2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81760	Q84WV8	PP2C63	NAPRT2	21798944:0397:HT:binary	3702	True
O81760	Q8W5R5	PP2C63	KIN7D	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81760	Q9LFA2	PP2C63	KIPK1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81760	Q9LTV3	PP2C63	SAUR72	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81760	Q9LXL1	PP2C63	F7K15_80	21798944:0397:HT:binary	3702	True
O81760	Q9ZQ28	PP2C63	SAUR38	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81762	Q39241	F17I5.130	TRX5	24833385:0112:HT:binary	3702	True
O81762	Q9FHB8	F17I5.130	PRCE3	24833385:0112:HT:binary	3702	True
O81762	Q9LRB0	F17I5.130	LCBK1	24833385:0112:HT:binary	3702	True
O81783	Q9M3B3	At4g35500	WSD4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81796	P42643	IDH3	GRF1	21094157:0004:HT:co-complex|22104211:0018:LC:binary	3702	True
O81796	P48348	IDH3	GRF8	21094157:0004:HT:co-complex|22104211:0018:LC:binary	3702	True
O81801	Q94AI7	DAZ3	TPL	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81838	Q9T003	At4g27350	ASMT	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q39222	BOI	RABA1B	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q39241	BOI	TRX5	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q42403	BOI	TRX3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q84TF2	BOI		21798944:0397:HT:binary	3702	True
O81851	Q8GYE4	BOI	At2g38300	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q8L7B5	BOI	At2g33210	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q8VY64	BOI	NFYA4	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q8VY74	BOI	SNRNP35	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q93Z01	BOI	At5g58730	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q93ZM7	BOI	At3g13860	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q94AP3	BOI	WAT1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q94K74	BOI	At3g25805	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9C508	BOI	PUP18	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9FFV8	BOI	MBB18.19	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9FJB4	BOI	GPC1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9FNR3	BOI	EXO70E2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9FPS7	BOI	UBP20	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9FTA2	BOI	TCP21	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9LVM1	BOI	ABCB25	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9LVQ8	BOI	At5g66720	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9M132	BOI	At4g01410	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9M1D5	BOI	BTL13	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9MAU5	BOI	At1g04970	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9S7H1	BOI	psaD1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9SA56	BOI	PSAD2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9SAK9	BOI	T8K14.19	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9SJA8	BOI	WRKY17	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9STX0	BOI	WRKY7	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9SV15	BOI	WRKY11	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81851	Q9SYK4	BOI	IP5P13	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81851	Q9ZR12	BOI	GRH1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81862	Q949M9	ChiC	GET3A	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81893	Q8LAZ7	ITPK2	CSN5A	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O81905	Q84WG0	SD18	NPF8.4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81905	Q8RWX4	SD18	KOC1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81905	Q9C8M9	SD18	SRF6	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81905	Q9FJ77	SD18	AT6	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81905	Q9SUQ3	SD18	At4g23740	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81906	Q8L9S0	B120	At1g29060	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81906	Q9AST5	B120	At5g49540	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O81906	Q9SHI7	B120	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82132	Q9FWY7	DREB2A	IMPA6	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82162	Q9SJM4	EYA	GPL3	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82169	Q683C3	MORF6	FL3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82169	Q8W5R5	MORF6	KIN7D	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82169	Q9FFZ0	MORF6	MAC12.24	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82169	Q9SCK1	MORF6	LSU1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82175	Q84JA7	SUVH5	FRF2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82191	Q9CA83	NADP-ME1	NADP-ME4	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82197	Q94AF0	VPS32.1	CFIS1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82197	Q9SZE4	VPS32.1	VPS32.2	21442383:0018:LC:binary|21442383:0090:LC:binary|21442383:0809:LC:binary|21798944:0018:HT:binary|21798944:0397:HT:binary|22639582:0018:LC:binary	3702	True
O82204	Q9SVC2	RPL28A	SYP122	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82204	Q9ZQZ8	RPL28A	SYP123	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82204	Q9ZSD4	RPL28A	SYP121	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	P93654	At2g23940	SYP22	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q39233	At2g23940	SYP21	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q8VZU2	At2g23940	SYP132	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q9SUJ1	At2g23940	SYP43	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q9SVC2	At2g23940	SYP122	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q9ZQZ8	At2g23940	SYP123	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82222	Q9ZSD4	At2g23940	SYP121	24556609:0004:HT:co-complex|24556609:0007:LC:binary	3702	True
O82226	P57752	CNGC6	ACBP6	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q84MB5	CNGC6	RBL11	24833385:0112:HT:binary	3702	True
O82226	Q8H129	CNGC6	PAP3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q8L9S0	CNGC6	At1g29060	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q8RYE2	CNGC6	FEX	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9AST5	CNGC6	At5g49540	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9C7D7	CNGC6	At3g12180	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9C835	CNGC6	CYP21-4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9FNH6	CNGC6	NHL3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9LPN5	CNGC6	VPS60-1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9LSP7	CNGC6	UBC32	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9SHI7	CNGC6	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9STK6	CNGC6	WNK3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82226	Q9SZG0	CNGC6	HHP4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82230	Q6IDD0	STIC2	At1g28135	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82230	Q8LEB7	STIC2	At5g50335	21798944:0397:HT:binary	3702	True
O82230	Q8VX13	STIC2	PDIL1-3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82230	Q9C9T3	STIC2	GIP2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82230	Q9FE06	STIC2	EXL2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82230	Q9FY67	STIC2	At5g09480	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82230	Q9SD65	STIC2	F13I12.130	21798944:0397:HT:binary	3702	True
O82230	Q9SD84	STIC2	PDCB2	21798944:0397:HT:binary	3702	True
O82230	Q9SFV1	STIC2	T1B9.12	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82232	Q84WG0	At2g24040	NPF8.4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82232	Q94F58	At2g24040	NAC089	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82233	Q0WLB5	EIF(ISO)4G2	CHC2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82233	Q9FZK0	EIF(ISO)4G2	SPL11	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	P35134	RFI2	UBC11	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q39266	RFI2	ZFP7	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q6NLU6	RFI2	At1g31060	21798944:0018:HT:binary	3702	True
O82239	Q6NQ63	RFI2	At1g01440	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q84JY3	RFI2	KIX9	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q8GWR3	RFI2	At1g09660/At1g09670	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q8GYK6	RFI2	At2g32840	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q8RXP6	RFI2	WAV2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82239	Q940H8	RFI2	FRL4B	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q94BP0	RFI2	SLK2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q94ID6	RFI2	ERF12	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82239	Q9C5X0	RFI2	IAA34	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82239	Q9FML0	RFI2	MDC12.9	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q9FWT2	RFI2	UBC16	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q9FYJ6	RFI2	BHLH111	21798944:0397:HT:binary	3702	True
O82239	Q9LVG2	RFI2	TOE2	21798944:0018:HT:binary|21798944:0397:HT:binary|28650476:1356:LC:binary|28650476:2277:LC:binary	3702	True
O82239	Q9MAI5	RFI2	ERF8	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82239	Q9SK46	RFI2	At2g24860	21798944:0397:HT:binary	3702	True
O82239	Q9SLE4	RFI2	UBC29	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82239	Q9STK4	RFI2	T29H11_240	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	O82240	At2g47710	At2g47710	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q84JS5	At2g47710	USP	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q8GYK6	At2g47710	At2g32840	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q8L9Y3	At2g47710	ARR14	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q93VQ7	At2g47710	CCI2	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q9M3B6	At2g47710	PKP4	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82240	Q9SF06	At2g47710	F26K24.22	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82243	Q949S4	GH3.9	BPL3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82245	P0CB21	TSPO	At4g26450	21798944:0018:HT:binary	3702	True
O82245	Q8GXA4	TSPO	WIP1	21798944:0397:HT:binary	3702	True
O82245	Q8VZ95	TSPO	PVA11	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82245	Q8VZW1	TSPO	NIP1-1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82245	Q94F58	TSPO	NAC089	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82251	Q8VZW1	TIC20-II	NIP1-1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82251	Q9FZK5	TIC20-II	At1g27300	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82255	P43273	GRXC13	TGA2	21798944:0018:HT:binary|21798944:0397:HT:binary|22207719:0018:LC:binary	3702	True
O82255	Q39237	GRXC13	TGA1	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82255	Q84MB2	GRXC13	TIFY8	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82255	Q9FVU9	GRXC13	CSN5B	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82263	Q38845	TRAPPC13	PP2AA1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82275	Q8RY98	TAX1	At1g07860	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82275	Q9C835	TAX1	CYP21-4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82275	Q9SZG0	TAX1	HHP4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82277	Q84MC7	TCP10	PYL9	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82277	Q8S8E3	TCP10	PYL6	32612234:0018:HT:binary|32612234:0397:HT:binary|32612234:1112:HT:binary|32612234:1356:HT:binary	3702	True
O82279	P82874	CGL160	TOM20-3	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82279	Q94BX2	CGL160	At3g50910	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82279	Q9FZK5	CGL160	At1g27300	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q56WD9	SKL2	PED1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q8H1S2	SKL2	ATDOA9	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q8L866	SKL2	CuAOzeta	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q93Z00	SKL2	TCP14	21798944:0397:HT:binary	3702	True
O82290	Q96331	SKL2	HSP23.6	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q9S7W5	SKL2	TCP13	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q9SCK1	SKL2	LSU1	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82290	Q9SJH7	SKL2	CSY3	21798944:0397:HT:binary	3702	True
O82306	Q9FJJ3	At2g25910	SRO5	21798944:0397:HT:binary	3702	True
O82316	Q84N34	TIP4-1	HHP2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q8L9S0	TIP4-1	At1g29060	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q94F58	TIP4-1	NAC089	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82316	Q9C7D7	TIP4-1	At3g12180	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9C835	TIP4-1	CYP21-4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9FNH6	TIP4-1	NHL3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9FZK5	TIP4-1	At1g27300	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82316	Q9LMN8	TIP4-1	WAK3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9LNM6	TIP4-1	At1g34640	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9LPN5	TIP4-1	VPS60-1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9SHI7	TIP4-1	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82316	Q9SQT9	TIP4-1	AGP27	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82324	Q93ZY1	At2g14860	At5g66480	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82324	Q94F58	At2g14860	NAC089	21798944:0018:HT:binary|21798944:0397:HT:binary	3702	True
O82337	P18064	AGP16	GPA1	21952135:0018:HT:binary	3702	True
O82337	Q08733	AGP16	PIP1-3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q29Q28	AGP16	UTR2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q6NQ51	AGP16	RRT4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q8GSF0	AGP16	At4g10080	24833385:0090:HT:binary	3702	True
O82337	Q8L9S0	AGP16	At1g29060	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q8RYE2	AGP16	FEX	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q944H2	AGP16	ABCI12	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9AST5	AGP16	At5g49540	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9C7D7	AGP16	At3g12180	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9C835	AGP16	CYP21-4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9FHB8	AGP16	PRCE3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9FJB4	AGP16	GPC1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9LNM6	AGP16	At1g34640	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9M9S6	AGP16	UTR3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82337	Q9T0G6	AGP16	T5L19.210	24833385:0112:HT:binary	3702	True
O82345	P18064	BAG6	GPA1	21952135:0018:HT:binary	3702	True
O82390	Q2HIM5	ANTR1	At5g03345	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q39241	ANTR1	TRX5	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q6AWW5	ANTR1	At5g02620	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q84N34	ANTR1	HHP2	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q8GYH0	ANTR1	At1g11940	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q8LD98	ANTR1	NHL6	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q8RY98	ANTR1	At1g07860	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q8RYE2	ANTR1	FEX	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q94CG2	ANTR1	BET12	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q94F23	ANTR1	At1g27290	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9AST5	ANTR1	At5g49540	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9C7D7	ANTR1	At3g12180	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9C835	ANTR1	CYP21-4	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9C900	ANTR1	SINE3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9FHB8	ANTR1	PRCE3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9FNH6	ANTR1	NHL3	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LIN9	ANTR1	PAGR	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LK55	ANTR1	PRCE1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LNM6	ANTR1	At1g34640	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LPN5	ANTR1	VPS60-1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LSB1	ANTR1	GUX1	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9LSP7	ANTR1	UBC32	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9M0V8	ANTR1	At4g05370	24833385:0112:HT:binary	3702	True
O82390	Q9M132	ANTR1	At4g01410	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
O82390	Q9SHI7	ANTR1	UBC34	24833385:0090:HT:binary|24833385:0112:HT:binary	3702	True
